concept is Integral Expressions, accuracy is 0.4342857142857143, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.28, response is No
concept is Line Segment, accuracy is 0.8018018018018018, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5, response is No
concept is Integral Expressions, accuracy is 0.57847533632287, response is No
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is No
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is No
concept is Rational Number, accuracy is 0.8258706467661692, response is Yes
concept is Rational Number, accuracy is 0.6258823529411764, response is No
concept is Rational Number, accuracy is 0.3538961038961039, response is No
concept is Linear Equations in One Variable, accuracy is 0.06232294617563739, response is No
concept is Linear Equations in One Variable, accuracy is 0.5, response is No
concept is Rational Number, accuracy is 0.5576923076923077, response is Yes
concept is Rational Number, accuracy is 0.6105919003115264, response is No
concept is Rational Number, accuracy is 0.23548387096774193, response is No
concept is Rational Number, accuracy is 0.5265700483091788, response is No
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is No
concept is Rational Number, accuracy is 0.7529976019184652, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.6975476839237057, response is Yes
concept is Rational Number, accuracy is 0.6129807692307693, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is No
concept is Geometry, accuracy is 0.33014354066985646, response is No
concept is Rational Number, accuracy is 0.7837837837837838, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.869942196531792, response is No
concept is Linear Equations in One Variable, accuracy is 0.7231638418079096, response is No
concept is Linear Equations in One Variable, accuracy is 0.5388888888888889, response is No
concept is Rational Number, accuracy is 0.42891566265060244, response is No
concept is Linear Equations in One Variable, accuracy is 0.7841191066997518, response is Yes
concept is Geometry, accuracy is 0.30097087378640774, response is No
concept is Geometry, accuracy is 0.6428571428571429, response is Yes
concept is Geometry, accuracy is 0.558974358974359, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4246575342465753, response is No
concept is Rational Number, accuracy is 0.7289719626168224, response is Yes
concept is Triangle, accuracy is 0.868421052631579, response is Yes
concept is Geometry, accuracy is 0.28735632183908044, response is No
concept is Rational Number, accuracy is 0.3538961038961039, response is No
concept is Triangle, accuracy is 0.8421052631578947, response is Yes
concept is Quadratic Radical Equation, accuracy is 0.7142857142857143, response is No
concept is Rational Number, accuracy is 0.7837837837837838, response is Yes
concept is Rational Number, accuracy is 0.7912772585669782, response is Yes
concept is Triangle, accuracy is 0.71875, response is Yes
concept is Triangle, accuracy is 0.2727272727272727, response is No
concept is Quadratic Radical Equation, accuracy is 0.25, response is No
concept is Triangle, accuracy is 0.84375, response is Yes
concept is Rational Number, accuracy is 0.5576923076923077, response is No
concept is Geometry, accuracy is 0.6091954022988506, response is Yes
concept is Triangle, accuracy is 0.2727272727272727, response is No
concept is Quadratic Radical Equation, accuracy is 0.8, response is No
concept is Rational Number, accuracy is 0.6105919003115264, response is Yes
concept is Geometry, accuracy is 0.7564102564102564, response is Yes
concept is Triangle, accuracy is 0.23333333333333334, response is Yes
concept is Geometry, accuracy is 0.325, response is No
concept is Rational Number, accuracy is 0.5714285714285714, response is No
concept is Rational Number, accuracy is 0.9014925373134328, response is Yes
concept is Geometry, accuracy is 0.15476190476190477, response is No
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is Yes
concept is Line Segment, accuracy is 0.6336633663366337, response is Yes
concept is Rational Number, accuracy is 0.7837837837837838, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7841191066997518, response is No
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is No
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is No
concept is Rational Number, accuracy is 0.8361344537815126, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is No
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is Yes
concept is Rational Number, accuracy is 0.9014925373134328, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5388888888888889, response is Yes
concept is Rational Number, accuracy is 0.6194690265486725, response is Yes
concept is Rational Number, accuracy is 0.7966101694915254, response is No
concept is Rational Number, accuracy is 0.6105919003115264, response is Yes
concept is Rational Number, accuracy is 0.23548387096774193, response is No
concept is Linear Equations in One Variable, accuracy is 0.6975476839237057, response is Yes
concept is Rational Number, accuracy is 0.728110599078341, response is Yes
concept is Rational Number, accuracy is 0.5714285714285714, response is No
concept is Linear Equations in One Variable, accuracy is 0.533816425120773, response is Yes
concept is Line Segment, accuracy is 0.3069306930693069, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5, response is Yes
concept is Line Segment, accuracy is 0.5130434782608696, response is No
concept is Rational Number, accuracy is 0.8878923766816144, response is Yes
concept is Rational Number, accuracy is 0.8256880733944955, response is Yes
concept is Rational Number, accuracy is 0.8526785714285714, response is Yes
concept is Line Segment, accuracy is 0.37142857142857144, response is Yes
concept is Rational Number, accuracy is 0.5576923076923077, response is No
concept is Line Segment, accuracy is 0.625, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.6147308781869688, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4246575342465753, response is Yes
concept is Rational Number, accuracy is 0.3538961038961039, response is Yes
concept is Rational Number, accuracy is 0.7912772585669782, response is No
concept is Line Segment, accuracy is 0.8018018018018018, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7231638418079096, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.36857142857142855, response is Yes
concept is Line Segment, accuracy is 0.46153846153846156, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.2152777777777778, response is No
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is No
concept is Rational Number, accuracy is 0.6258823529411764, response is Yes
concept is Geometry, accuracy is 0.558974358974359, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is No
concept is Rational Number, accuracy is 0.7672209026128266, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7231638418079096, response is No
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7841191066997518, response is Yes
concept is Rational Number, accuracy is 0.6129807692307693, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.6975476839237057, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.5703703703703704, response is Yes
concept is Rational Number, accuracy is 0.5714285714285714, response is Yes
concept is Geometry, accuracy is 0.27403846153846156, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.32065217391304346, response is No
concept is Rational Number, accuracy is 0.23548387096774193, response is No
concept is Linear Equations in One Variable, accuracy is 0.3583815028901734, response is No
concept is Linear Equations in One Variable, accuracy is 0.869942196531792, response is Yes
